OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0243795783572814,0.05,-2263.347483975163*(x-0.024379578357281457)*(x-0.024379578357281457)*(x-0.024379578357281457)-39.60185111554286*(x-0.024379578357281457)*(x-0.024379578357281457)+9.840421718364533*(x-0.024379578357281457)+0.90253084897995
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.05,0.0775055306319181,-1002.0374865114644*(x-0.05000000000000004)*(x-0.05000000000000004)*(x-0.05000000000000004)-16.014517001171477*(x-0.05000000000000004)*(x-0.05000000000000004)+3.354164830867831*(x-0.05000000000000004)+1.090588092803955
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0775055306319181,0.1185418211708727,50.86077314349467*(x-0.07750553063191813)*(x-0.07750553063191813)*(x-0.07750553063191813)-4.553017066915252*(x-0.07750553063191813)*(x-0.07750553063191813)+0.19890220194862565*(x-0.07750553063191813)+1.1498785018920898
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.1185418211708727,0.1977082970512444,7.396083930601932*(x-0.11854182117087278)*(x-0.11854182117087278)*(x-0.11854182117087278)-0.7561087708468291*(x-0.11854182117087278)*(x-0.11854182117087278)+0.08216947764694887*(x-0.11854182117087278)+1.15388822555542
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.1977082970512444,0.4468020772419745,-0.4287703378925675*(x-0.19770829705124443)*(x-0.19770829705124443)*(x-0.19770829705124443)+0.9645971697455491*(x-0.19770829705124443)*(x-0.19770829705124443)+0.10151366025195657*(x-0.19770829705124443)+1.1593241691589355
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.4468020772419745,1.1,1.237834692001343
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,-15.0,0.0,0.7754899263381958
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0,0.0250642584841059,0.974965512752533
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0250642584841059,0.0575952251540728,-2228.470125332634*(x-0.025064258484105997)*(x-0.025064258484105997)*(x-0.025064258484105997)+2.0987422420260344*(x-0.025064258484105997)*(x-0.025064258484105997)+6.938379510956966*(x-0.025064258484105997)+0.974965512752533
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0575952251540728,0.1088135974208918,833.4045789256077*(x-0.05759522515407287)*(x-0.05759522515407287)*(x-0.05759522515407287)-67.03696583208412*(x-0.05759522515407287)*(x-0.05759522515407287)+0.0*(x-0.05759522515407287)+1.126180648803711
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.1088135974208918,0.1663042040768484,-57.36821763618216*(x-0.10881359742089183)*(x-0.10881359742089183)*(x-0.10881359742089183)+5.651271521303911*(x-0.10881359742089183)*(x-0.10881359742089183)-0.3081836987796133*(x-0.10881359742089183)+1.0622992515563965
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.1663042040768484,0.2798936268507897,40.257169611633515*(x-0.16630420407684846)*(x-0.16630420407684846)*(x-0.16630420407684846)-5.858963304622496*(x-0.16630420407684846)*(x-0.16630420407684846)-0.22722875297468156*(x-0.16630420407684846)+1.0523591041564941
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.2798936268507897,0.569842147553208,0.7258032440970572*(x-0.2798936268507897)*(x-0.2798936268507897)*(x-0.2798936268507897)+2.3285391824949504*(x-0.2798936268507897)*(x-0.2798936268507897)+0.0*(x-0.2798936268507897)+1.0099533796310425
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.569842147553208,1.1,1.223406195640564
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,-15.0,0.0,0.7273403406143188
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0,0.0361154257518384,1.0336140394210815
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0361154257518384,0.0871594372759543,-77.61625531226122*(x-0.03611542575183845)*(x-0.03611542575183845)*(x-0.03611542575183845)-21.48502857829817*(x-0.03611542575183845)*(x-0.03611542575183845)+2.8000494828920646*(x-0.03611542575183845)+1.0336140394210815
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0871594372759543,0.1447689891864377,595.8689249370551*(x-0.0871594372759543)*(x-0.0871594372759543)*(x-0.0871594372759543)-56.264286673065*(x-0.0871594372759543)*(x-0.0871594372759543)+0.0*(x-0.0871594372759543)+1.1102381944656372
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.1447689891864377,0.2117570606019037,31.21831433982561*(x-0.14476898918643774)*(x-0.14476898918643774)*(x-0.14476898918643774)+0.9676041571378624*(x-0.14476898918643774)*(x-0.14476898918643774)-0.5499032243999575*(x-0.14476898918643774)+1.0374338626861572
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.2117570606019037,0.3646778330840132,-9.840270734930998*(x-0.21175706060190377)*(x-0.21175706060190377)*(x-0.21175706060190377)+3.2177681150082846*(x-0.21175706060190377)*(x-0.21175706060190377)+0.0*(x-0.21175706060190377)+1.0143232345581055
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.3646778330840132,0.6957906231330707,0.04271510462972107*(x-0.36467783308401325)*(x-0.36467783308401325)*(x-0.36467783308401325)+0.14929312384823296*(x-0.36467783308401325)*(x-0.36467783308401325)+0.293789984793803*(x-0.36467783308401325)+1.054381012916565
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.6957906231330707,1.1,1.169577121734619
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,-15.0,0.0,0.8727385997772217
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0,0.01,0.8050841689109802
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.01,0.03,-1445.163816200192*(x-0.01)*(x-0.01)*(x-0.01)-78.09786438968766*(x-0.01)*(x-0.01)+12.20249980688094*(x-0.01)+0.8050841689109802
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.03,0.05,-2210.193922474271*(x-0.03000000000000002)*(x-0.03000000000000002)*(x-0.03000000000000002)-33.8939859402023*(x-0.03000000000000002)*(x-0.03000000000000002)+7.344388651853199*(x-0.03000000000000002)+1.0063337087631226
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.05,0.0772843071274725,-1620.8356545356653*(x-0.05000000000000004)*(x-0.05000000000000004)*(x-0.05000000000000004)+5.193757676377167*(x-0.05000000000000004)*(x-0.05000000000000004)+3.336396507275977*(x-0.05000000000000004)+1.1219823360443115
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0772843071274725,0.1402092076641003,41.524880800695065*(x-0.07728430712747253)*(x-0.07728430712747253)*(x-0.07728430712747253)-6.365945942217765*(x-0.07728430712747253)*(x-0.07728430712747253)+0.0*(x-0.07728430712747253)+1.183958649635315
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.1402092076641003,0.3580989960507706,-0.02730027479863266*(x-0.1402092076641003)*(x-0.1402092076641003)*(x-0.1402092076641003)-1.1075533750652866*(x-0.1402092076641003)*(x-0.1402092076641003)-0.30789436377320706*(x-0.1402092076641003)+1.1690984964370728
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.3580989960507706,1.1,1.0491468906402586
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,-15.0,0.0,0.7920204997062683
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0,0.0222366910542344,0.9394153952598572
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0222366910542344,0.05,-2491.28494840924*(x-0.022236691054234443)*(x-0.022236691054234443)*(x-0.022236691054234443)-21.1519762297512*(x-0.022236691054234443)*(x-0.022236691054234443)+8.213318560102387*(x-0.022236691054234443)+0.9394153952598572
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.05,0.0774298665599687,-217.56827235912775*(x-0.05000000000000004)*(x-0.05000000000000004)*(x-0.05000000000000004)-14.343309415959032*(x-0.05000000000000004)*(x-0.05000000000000004)+1.2779636511117054*(x-0.05000000000000004)+1.0978268384933472
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0774298665599687,0.1192319107545437,2050.4369369245956*(x-0.07742986655996878)*(x-0.07742986655996878)*(x-0.07742986655996878)-136.74052156300024*(x-0.07742986655996878)*(x-0.07742986655996878)+0.0*(x-0.07742986655996878)+1.1175991296768188
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.1192319107545437,0.2090600562526552,5.986165450291339*(x-0.11923191075454374)*(x-0.11923191075454374)*(x-0.11923191075454374)+2.9962227824506367*(x-0.11923191075454374)*(x-0.11923191075454374)-0.6831990982011249*(x-0.11923191075454374)+1.0284321308135986
