#Data tag : 19v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
306459:6371,298:298,11/09/17 23:55:33,STABLE BEAMS,6500,191704.939,187750.304,31.4,HFET
306459:6371,299:299,11/09/17 23:55:57,STABLE BEAMS,6500,191692.670,185064.845,31.4,HFET
306459:6371,300:300,11/09/17 23:56:20,STABLE BEAMS,6500,191559.928,187597.473,31.3,HFET
306459:6371,301:301,11/09/17 23:56:43,STABLE BEAMS,6500,191478.685,187503.690,31.3,HFET
306459:6371,302:302,11/09/17 23:57:06,STABLE BEAMS,6500,191379.504,187449.692,31.3,HFET
306459:6371,303:303,11/09/17 23:57:30,STABLE BEAMS,6500,191267.842,187338.588,31.3,HFET
306459:6371,304:304,11/09/17 23:57:53,STABLE BEAMS,6500,191188.195,187234.088,31.3,HFET
306459:6371,305:305,11/09/17 23:58:16,STABLE BEAMS,6500,191121.621,187183.849,31.3,HFET
306459:6371,306:306,11/09/17 23:58:40,STABLE BEAMS,6500,191001.206,187053.150,31.2,HFET
306459:6371,307:307,11/09/17 23:59:03,STABLE BEAMS,6500,190869.063,186949.042,31.2,HFET
306459:6371,308:308,11/09/17 23:59:26,STABLE BEAMS,6500,190822.123,186896.605,31.2,HFET
306459:6371,309:309,11/09/17 23:59:50,STABLE BEAMS,6500,190753.055,186831.743,31.2,HFET
306459:6371,310:310,11/10/17 00:00:13,STABLE BEAMS,6500,190654.960,186779.379,31.2,HFET
306459:6371,311:311,11/10/17 00:00:36,STABLE BEAMS,6500,190559.275,184016.057,31.2,HFET
306459:6371,312:312,11/10/17 00:01:00,STABLE BEAMS,6500,190442.016,186594.855,31.1,HFET
306459:6371,313:313,11/10/17 00:01:23,STABLE BEAMS,6500,190347.287,186485.471,31.1,HFET
306459:6371,314:314,11/10/17 00:01:46,STABLE BEAMS,6500,190270.772,186434.024,31.1,HFET
306459:6371,315:315,11/10/17 00:02:10,STABLE BEAMS,6500,190148.925,186302.238,31.1,HFET
306459:6371,316:316,11/10/17 00:02:33,STABLE BEAMS,6500,190064.259,183527.492,31.1,HFET
306459:6371,317:317,11/10/17 00:02:56,STABLE BEAMS,6500,189951.070,186100.932,31.1,HFET
306459:6371,318:318,11/10/17 00:03:19,STABLE BEAMS,6500,189890.538,183383.457,31.1,HFET
306459:6371,319:319,11/10/17 00:03:43,STABLE BEAMS,6500,189836.566,186004.820,31.0,HFET
306459:6371,320:320,11/10/17 00:04:06,STABLE BEAMS,6500,189726.679,185862.395,31.0,HFET
306459:6371,321:321,11/10/17 00:04:29,STABLE BEAMS,6500,189563.675,183076.094,31.0,HFET
306459:6371,322:322,11/10/17 00:04:53,STABLE BEAMS,6500,189523.427,183007.669,31.0,HFET
306459:6371,323:323,11/10/17 00:05:16,STABLE BEAMS,6500,189397.865,185554.613,31.0,HFET
306459:6371,324:324,11/10/17 00:05:39,STABLE BEAMS,6500,189314.372,185489.435,31.0,HFET
306459:6371,325:325,11/10/17 00:06:03,STABLE BEAMS,6500,189075.774,185266.564,30.9,HFET
306459:6371,326:326,11/10/17 00:06:26,STABLE BEAMS,6500,188868.937,185085.700,30.9,HFET
306459:6371,327:327,11/10/17 00:06:49,STABLE BEAMS,6500,189003.195,185202.416,30.9,HFET
306459:6371,328:328,11/10/17 00:07:13,STABLE BEAMS,6500,188919.505,185137.933,30.9,HFET
306459:6371,329:329,11/10/17 00:07:36,STABLE BEAMS,6500,188806.343,185040.657,30.9,HFET
306459:6371,330:330,11/10/17 00:07:59,STABLE BEAMS,6500,188693.772,184926.513,30.9,HFET
306459:6371,331:331,11/10/17 00:08:22,STABLE BEAMS,6500,188600.578,184804.541,30.8,HFET
306459:6371,332:332,11/10/17 00:08:46,STABLE BEAMS,6500,188478.039,184687.476,30.8,HFET
306459:6371,333:333,11/10/17 00:09:09,STABLE BEAMS,6500,188354.073,184598.019,30.8,HFET
306459:6371,334:334,11/10/17 00:09:32,STABLE BEAMS,6500,188180.598,184373.111,30.8,HFET
306459:6371,335:335,11/10/17 00:09:56,STABLE BEAMS,6500,188122.623,179057.086,30.8,HFET
306459:6371,336:336,11/10/17 00:10:19,STABLE BEAMS,6500,188054.403,184253.072,30.8,HFET
306459:6371,337:337,11/10/17 00:10:42,STABLE BEAMS,6500,187970.107,184178.508,30.7,HFET
306459:6371,338:338,11/10/17 00:11:06,STABLE BEAMS,6500,187895.580,184122.994,30.7,HFET
306459:6371,339:339,11/10/17 00:11:29,STABLE BEAMS,6500,187769.214,183994.344,30.7,HFET
306459:6371,340:340,11/10/17 00:11:52,STABLE BEAMS,6500,187685.410,183934.275,30.7,HFET
306459:6371,341:341,11/10/17 00:12:16,STABLE BEAMS,6500,187621.695,183880.127,30.7,HFET
306459:6371,342:342,11/10/17 00:12:39,STABLE BEAMS,6500,187497.953,183782.388,30.7,HFET
306459:6371,343:343,11/10/17 00:13:02,STABLE BEAMS,6500,187387.517,183649.382,30.6,HFET
306459:6371,344:344,11/10/17 00:13:26,STABLE BEAMS,6500,187311.215,183579.764,30.6,HFET
306459:6371,345:345,11/10/17 00:13:49,STABLE BEAMS,6500,187241.760,183490.761,30.6,HFET
306459:6371,346:346,11/10/17 00:14:12,STABLE BEAMS,6500,187115.139,183367.323,30.6,HFET
306459:6371,347:347,11/10/17 00:14:35,STABLE BEAMS,6500,186996.558,183276.654,30.6,HFET
306459:6371,348:348,11/10/17 00:14:59,STABLE BEAMS,6500,186858.029,180527.653,30.6,HFET
306459:6371,349:349,11/10/17 00:15:22,STABLE BEAMS,6500,186750.397,183022.329,30.5,HFET
306459:6371,350:350,11/10/17 00:15:45,STABLE BEAMS,6500,186646.528,182937.871,30.5,HFET
306459:6371,351:351,11/10/17 00:16:09,STABLE BEAMS,6500,186602.230,182883.848,30.5,HFET
306459:6371,352:352,11/10/17 00:16:32,STABLE BEAMS,6500,186531.765,182771.343,30.5,HFET
306459:6371,353:353,11/10/17 00:16:55,STABLE BEAMS,6500,186487.505,182726.879,30.5,HFET
306459:6371,354:354,11/10/17 00:17:19,STABLE BEAMS,6500,186378.862,182675.124,30.5,HFET
306459:6371,355:355,11/10/17 00:17:42,STABLE BEAMS,6500,186202.641,182486.296,30.5,HFET
306459:6371,356:356,11/10/17 00:18:05,STABLE BEAMS,6500,186125.571,182430.102,30.4,HFET
306459:6371,357:357,11/10/17 00:18:29,STABLE BEAMS,6500,185987.971,182069.783,30.4,HFET
306459:6371,358:358,11/10/17 00:18:52,STABLE BEAMS,6500,185830.890,181908.664,30.4,HFET
306459:6371,359:359,11/10/17 00:19:15,STABLE BEAMS,6500,185894.116,181977.051,30.4,HFET
306459:6371,360:360,11/10/17 00:19:39,STABLE BEAMS,6500,185779.061,179213.574,30.4,HFET
306459:6371,361:361,11/10/17 00:20:02,STABLE BEAMS,6500,185707.498,181810.841,30.4,HFET
306459:6371,362:362,11/10/17 00:20:25,STABLE BEAMS,6500,185605.998,181728.889,30.4,HFET
306459:6371,363:363,11/10/17 00:20:48,STABLE BEAMS,6500,185517.600,181681.711,30.3,HFET
306459:6371,364:364,11/10/17 00:21:12,STABLE BEAMS,6500,185412.141,42862.056,30.3,HFET
306459:6371,365:365,11/10/17 00:21:35,STABLE BEAMS,6500,185312.387,123905.372,30.3,HFET
306459:6371,366:366,11/10/17 00:21:58,STABLE BEAMS,6500,185216.896,181355.411,30.3,HFET
306459:6371,367:367,11/10/17 00:22:22,STABLE BEAMS,6500,185086.618,181235.496,30.3,HFET
306459:6371,368:368,11/10/17 00:22:45,STABLE BEAMS,6500,185041.086,181199.785,30.3,HFET
306459:6371,369:369,11/10/17 00:23:08,STABLE BEAMS,6500,184941.524,181127.626,30.2,HFET
306459:6371,370:370,11/10/17 00:23:32,STABLE BEAMS,6500,184809.809,180980.037,30.2,HFET
306459:6371,371:371,11/10/17 00:23:55,STABLE BEAMS,6500,184708.256,180860.648,30.2,HFET
306459:6371,372:372,11/10/17 00:24:18,STABLE BEAMS,6500,184611.681,180792.478,30.2,HFET
306459:6371,373:373,11/10/17 00:24:42,STABLE BEAMS,6500,184593.642,180784.648,30.2,HFET
306459:6371,374:374,11/10/17 00:25:05,STABLE BEAMS,6500,184496.153,180414.261,30.2,HFET
306459:6371,375:375,11/10/17 00:25:28,STABLE BEAMS,6500,184373.733,180563.975,30.2,HFET
306459:6371,376:376,11/10/17 00:25:51,STABLE BEAMS,6500,184291.615,180495.407,30.1,HFET
306459:6371,377:377,11/10/17 00:26:15,STABLE BEAMS,6500,184018.164,180223.221,30.1,HFET
306459:6371,378:378,11/10/17 00:26:38,STABLE BEAMS,6500,184160.046,180376.674,30.1,HFET
306459:6371,379:379,11/10/17 00:27:01,STABLE BEAMS,6500,184116.964,123735.750,30.1,HFET
306459:6371,380:380,11/10/17 00:27:25,STABLE BEAMS,6500,184103.438,180238.844,30.1,HFET
306459:6371,381:381,11/10/17 00:27:48,STABLE BEAMS,6500,183846.301,180034.080,30.1,HFET
306459:6371,382:382,11/10/17 00:28:11,STABLE BEAMS,6500,183730.808,179902.790,30.0,HFET
306459:6371,383:383,11/10/17 00:28:35,STABLE BEAMS,6500,183632.025,179783.720,30.0,HFET
306459:6371,384:384,11/10/17 00:28:58,STABLE BEAMS,6500,183535.875,179715.977,30.0,HFET
306459:6371,385:385,11/10/17 00:29:21,STABLE BEAMS,6500,183524.995,179779.718,30.0,HFET
306459:6371,386:386,11/10/17 00:29:45,STABLE BEAMS,6500,183466.561,179709.312,30.0,HFET
306459:6371,387:387,11/10/17 00:30:08,STABLE BEAMS,6500,183353.844,176839.552,30.0,HFET
306459:6371,388:388,11/10/17 00:30:31,STABLE BEAMS,6500,183252.483,179526.738,30.0,HFET
306459:6371,389:389,11/10/17 00:30:55,STABLE BEAMS,6500,183302.680,177014.636,30.0,HFET
306459:6371,390:390,11/10/17 00:31:18,STABLE BEAMS,6500,183078.240,179359.880,29.9,HFET
306459:6371,391:391,11/10/17 00:31:41,STABLE BEAMS,6500,182924.907,179222.398,29.9,HFET
306459:6371,392:392,11/10/17 00:32:04,STABLE BEAMS,6500,182888.736,179185.683,29.9,HFET
306459:6371,393:393,11/10/17 00:32:28,STABLE BEAMS,6500,182798.359,176529.936,29.9,HFET
306459:6371,394:394,11/10/17 00:32:51,STABLE BEAMS,6500,182721.694,178993.326,29.9,HFET
306459:6371,395:395,11/10/17 00:33:14,STABLE BEAMS,6500,182683.293,178934.537,29.9,HFET
306459:6371,396:396,11/10/17 00:33:38,STABLE BEAMS,6500,182559.656,178827.110,29.9,HFET
306459:6371,397:397,11/10/17 00:34:01,STABLE BEAMS,6500,182428.414,178708.593,29.8,HFET
306459:6371,398:398,11/10/17 00:34:24,STABLE BEAMS,6500,182365.851,178663.988,29.8,HFET
306459:6371,399:399,11/10/17 00:34:48,STABLE BEAMS,6500,182329.871,176056.339,29.8,HFET
306459:6371,400:400,11/10/17 00:35:11,STABLE BEAMS,6500,182197.065,178472.886,29.8,HFET
306459:6371,401:401,11/10/17 00:35:34,STABLE BEAMS,6500,182108.299,178365.396,29.8,HFET
306459:6371,402:402,11/10/17 00:35:58,STABLE BEAMS,6500,181997.704,178307.733,29.8,HFET
306459:6371,403:403,11/10/17 00:36:21,STABLE BEAMS,6500,181887.460,178186.960,29.7,HFET
306459:6371,404:404,11/10/17 00:36:44,STABLE BEAMS,6500,181855.930,178137.175,29.7,HFET
306459:6371,405:405,11/10/17 00:37:07,STABLE BEAMS,6500,181760.275,178049.210,29.7,HFET
306459:6371,406:406,11/10/17 00:37:31,STABLE BEAMS,6500,181677.404,177722.458,29.7,HFET
306459:6371,407:407,11/10/17 00:37:54,STABLE BEAMS,6500,181549.031,177878.032,29.7,HFET
306459:6371,408:408,11/10/17 00:38:17,STABLE BEAMS,6500,181450.322,177753.468,29.7,HFET
306459:6371,409:409,11/10/17 00:38:41,STABLE BEAMS,6500,181355.411,177677.215,29.7,HFET
306459:6371,410:410,11/10/17 00:39:04,STABLE BEAMS,6500,181316.163,177614.147,29.7,HFET
306459:6371,411:411,11/10/17 00:39:27,STABLE BEAMS,6500,181168.486,177195.508,29.6,HFET
306459:6371,412:412,11/10/17 00:39:51,STABLE BEAMS,6500,181055.283,177361.843,29.6,HFET
306459:6371,413:413,11/10/17 00:40:14,STABLE BEAMS,6500,180853.466,177203.630,29.6,HFET
306459:6371,414:414,11/10/17 00:40:37,STABLE BEAMS,6500,180952.807,177283.738,29.6,HFET
306459:6371,415:415,11/10/17 00:41:01,STABLE BEAMS,6500,180869.667,177194.475,29.6,HFET
306459:6371,416:416,11/10/17 00:41:24,STABLE BEAMS,6500,180861.009,177222.334,29.6,HFET
306459:6371,417:417,11/10/17 00:41:47,STABLE BEAMS,6500,180617.947,176970.253,29.5,HFET
306459:6371,418:418,11/10/17 00:42:11,STABLE BEAMS,6500,180500.791,176850.003,29.5,HFET
306459:6371,419:419,11/10/17 00:42:34,STABLE BEAMS,6500,180475.957,176819.856,29.5,HFET
306459:6371,420:420,11/10/17 00:42:57,STABLE BEAMS,6500,180384.702,176727.743,29.5,HFET
306459:6371,421:421,11/10/17 00:43:20,STABLE BEAMS,6500,180260.520,176597.018,29.5,HFET
306459:6371,422:422,11/10/17 00:43:44,STABLE BEAMS,6500,180169.944,176512.565,29.5,HFET
306459:6371,423:423,11/10/17 00:44:07,STABLE BEAMS,6500,180069.909,171339.124,29.4,HFET
306459:6371,424:424,11/10/17 00:44:30,STABLE BEAMS,6500,180016.610,176367.130,29.4,HFET
306459:6371,425:425,11/10/17 00:44:54,STABLE BEAMS,6500,179963.699,176305.103,29.4,HFET
306459:6371,426:426,11/10/17 00:45:17,STABLE BEAMS,6500,179840.350,176199.034,29.4,HFET
306459:6371,427:427,11/10/17 00:45:40,STABLE BEAMS,6500,179747.898,176049.840,29.4,HFET
306459:6371,428:428,11/10/17 00:46:04,STABLE BEAMS,6500,179679.917,176088.761,29.4,HFET
306459:6371,429:429,11/10/17 00:46:27,STABLE BEAMS,6500,179593.293,176000.107,29.4,HFET
306459:6371,430:430,11/10/17 00:46:50,STABLE BEAMS,6500,179529.585,175950.268,29.4,HFET
306459:6371,431:431,11/10/17 00:47:14,STABLE BEAMS,6500,179398.011,175823.280,29.3,HFET
306459:6371,432:432,11/10/17 00:47:37,STABLE BEAMS,6500,179335.331,175767.899,29.3,HFET
306459:6371,433:433,11/10/17 00:48:00,STABLE BEAMS,6500,179237.849,175695.245,29.3,HFET
306459:6371,434:434,11/10/17 00:48:24,STABLE BEAMS,6500,179137.611,175591.986,29.3,HFET
306459:6371,435:435,11/10/17 00:48:47,STABLE BEAMS,6500,179024.045,175482.890,29.3,HFET
306459:6371,436:436,11/10/17 00:49:10,STABLE BEAMS,6500,178948.690,172860.037,29.3,HFET
306459:6371,437:437,11/10/17 00:49:33,STABLE BEAMS,6500,178900.220,175338.828,29.3,HFET
306459:6371,438:438,11/10/17 00:49:57,STABLE BEAMS,6500,178589.701,175045.455,29.2,HFET
306459:6371,439:439,11/10/17 00:50:20,STABLE BEAMS,6500,178754.474,175167.313,29.2,HFET
306459:6371,440:440,11/10/17 00:50:43,STABLE BEAMS,6500,178643.794,175101.506,29.2,HFET
306459:6371,441:441,11/10/17 00:51:07,STABLE BEAMS,6500,178690.346,172632.403,29.2,HFET
306459:6371,442:442,11/10/17 00:51:30,STABLE BEAMS,6500,178402.908,174837.374,29.2,HFET
306459:6371,443:443,11/10/17 00:51:53,STABLE BEAMS,6500,178362.020,174830.689,29.2,HFET
306459:6371,444:444,11/10/17 00:52:17,STABLE BEAMS,6500,178281.409,174729.967,29.2,HFET
306459:6371,445:445,11/10/17 00:52:40,STABLE BEAMS,6500,178189.438,174652.162,29.1,HFET
306459:6371,446:446,11/10/17 00:53:03,STABLE BEAMS,6500,178121.505,174583.290,29.1,HFET
306459:6371,447:447,11/10/17 00:53:27,STABLE BEAMS,6500,178029.335,174484.380,29.1,HFET
306459:6371,448:448,11/10/17 00:53:50,STABLE BEAMS,6500,177962.594,174440.226,29.1,HFET
306459:6371,449:449,11/10/17 00:54:13,STABLE BEAMS,6500,177795.931,174283.667,29.1,HFET
306459:6371,450:450,11/10/17 00:54:37,STABLE BEAMS,6500,177776.929,174242.989,29.1,HFET
306459:6371,451:451,11/10/17 00:55:00,STABLE BEAMS,6500,177685.751,174198.602,29.1,HFET
306459:6371,452:452,11/10/17 00:55:23,STABLE BEAMS,6500,177640.382,174135.311,29.1,HFET
306459:6371,453:453,11/10/17 00:55:46,STABLE BEAMS,6500,177446.194,173962.901,29.0,HFET
306459:6371,454:454,11/10/17 00:56:10,STABLE BEAMS,6500,177180.928,171200.315,29.0,HFET
306459:6371,455:455,11/10/17 00:56:33,STABLE BEAMS,6500,177178.523,173686.113,29.0,HFET
306459:6371,456:456,11/10/17 00:56:56,STABLE BEAMS,6500,177284.701,173798.370,29.0,HFET
306459:6371,457:457,11/10/17 00:57:20,STABLE BEAMS,6500,177130.927,173636.812,29.0,HFET
306459:6371,458:458,11/10/17 00:57:43,STABLE BEAMS,6500,177077.432,173603.912,29.0,HFET
306459:6371,459:459,11/10/17 00:58:06,STABLE BEAMS,6500,177055.838,173558.500,29.0,HFET
306459:6371,460:460,11/10/17 00:58:30,STABLE BEAMS,6500,176783.357,173299.468,28.9,HFET
306459:6371,461:461,11/10/17 00:58:53,STABLE BEAMS,6500,176745.257,173274.168,28.9,HFET
306459:6371,462:462,11/10/17 00:59:16,STABLE BEAMS,6500,176613.210,173135.920,28.9,HFET
306459:6371,463:463,11/10/17 00:59:40,STABLE BEAMS,6500,176530.861,173056.723,28.9,HFET
306459:6371,464:464,11/10/17 01:00:03,STABLE BEAMS,6500,176373.267,172917.424,28.8,HFET
306459:6371,465:465,11/10/17 01:00:26,STABLE BEAMS,6500,176360.818,172900.707,28.8,HFET
306459:6371,466:466,11/10/17 01:00:49,STABLE BEAMS,6500,176370.512,172897.568,28.8,HFET
306459:6371,467:467,11/10/17 01:01:13,STABLE BEAMS,6500,176176.376,170240.910,28.8,HFET
306459:6371,468:468,11/10/17 01:01:36,STABLE BEAMS,6500,176076.448,172608.811,28.8,HFET
306459:6371,469:469,11/10/17 01:01:59,STABLE BEAMS,6500,175981.167,172501.243,28.8,HFET
306459:6371,470:470,11/10/17 01:02:23,STABLE BEAMS,6500,175961.993,172470.896,28.8,HFET
306459:6371,471:471,11/10/17 01:02:46,STABLE BEAMS,6500,175874.854,172421.995,28.8,HFET
306459:6371,472:472,11/10/17 01:03:09,STABLE BEAMS,6500,175623.548,172163.035,28.7,HFET
306459:6371,473:473,11/10/17 01:03:33,STABLE BEAMS,6500,175725.875,169788.231,28.7,HFET
306459:6371,474:474,11/10/17 01:03:56,STABLE BEAMS,6500,175646.628,172170.328,28.7,HFET
306459:6371,475:475,11/10/17 01:04:19,STABLE BEAMS,6500,175655.382,172182.973,28.7,HFET
306459:6371,476:476,11/10/17 01:04:43,STABLE BEAMS,6500,175478.167,172003.982,28.7,HFET
306459:6371,477:477,11/10/17 01:05:06,STABLE BEAMS,6500,175273.156,171823.501,28.7,HFET
306459:6371,478:478,11/10/17 01:05:29,STABLE BEAMS,6500,175190.694,171699.678,28.7,HFET
306459:6371,479:479,11/10/17 01:05:53,STABLE BEAMS,6500,175149.595,171445.251,28.6,HFET
306459:6371,480:480,11/10/17 01:06:16,STABLE BEAMS,6500,175077.102,171627.694,28.6,HFET
306459:6371,481:481,11/10/17 01:06:39,STABLE BEAMS,6500,174998.023,169063.680,28.6,HFET
306459:6371,482:482,11/10/17 01:07:02,STABLE BEAMS,6500,174870.021,171404.695,28.6,HFET
306459:6371,483:483,11/10/17 01:07:26,STABLE BEAMS,6500,174762.995,171315.065,28.6,HFET
306459:6371,484:484,11/10/17 01:07:49,STABLE BEAMS,6500,174714.585,171267.742,28.6,HFET
306459:6371,485:485,11/10/17 01:08:12,STABLE BEAMS,6500,174652.539,171203.827,28.6,HFET
306459:6371,486:486,11/10/17 01:08:36,STABLE BEAMS,6500,174465.940,171023.693,28.5,HFET
306459:6371,487:487,11/10/17 01:08:59,STABLE BEAMS,6500,174564.899,171116.897,28.5,HFET
306459:6371,488:488,11/10/17 01:09:22,STABLE BEAMS,6500,174436.101,171023.369,28.5,HFET
306459:6371,489:489,11/10/17 01:09:46,STABLE BEAMS,6500,174360.096,170684.205,28.5,HFET
306459:6371,490:490,11/10/17 01:10:09,STABLE BEAMS,6500,174331.222,170915.840,28.5,HFET
306459:6371,491:491,11/10/17 01:10:32,STABLE BEAMS,6500,174213.709,170780.703,28.5,HFET
306459:6371,492:492,11/10/17 01:10:56,STABLE BEAMS,6500,174023.926,170607.558,28.5,HFET
306459:6371,493:493,11/10/17 01:11:19,STABLE BEAMS,6500,173948.137,170528.698,28.4,HFET
306459:6371,494:494,11/10/17 01:11:42,STABLE BEAMS,6500,173887.975,170460.461,28.4,HFET
306459:6371,495:495,11/10/17 01:12:05,STABLE BEAMS,6500,173804.587,170371.534,28.4,HFET
306459:6371,496:496,11/10/17 01:12:29,STABLE BEAMS,6500,173703.320,170295.408,28.4,HFET
306459:6371,497:497,11/10/17 01:12:52,STABLE BEAMS,6500,173617.279,170200.488,28.4,HFET
306459:6371,498:498,11/10/17 01:13:15,STABLE BEAMS,6500,173543.071,170139.137,28.4,HFET
306459:6371,499:499,11/10/17 01:13:39,STABLE BEAMS,6500,173486.354,170096.804,28.4,HFET
306459:6371,500:500,11/10/17 01:14:02,STABLE BEAMS,6500,173431.265,170049.089,28.4,HFET
306459:6371,501:501,11/10/17 01:14:25,STABLE BEAMS,6500,173296.599,167503.013,28.3,HFET
306459:6371,502:502,11/10/17 01:14:49,STABLE BEAMS,6500,173201.949,169787.337,28.3,HFET
306459:6371,503:503,11/10/17 01:15:12,STABLE BEAMS,6500,173141.528,169811.598,28.3,HFET
306459:6371,504:504,11/10/17 01:15:35,STABLE BEAMS,6500,173096.921,99372.206,28.3,HFET
306459:6371,505:505,11/10/17 01:15:59,STABLE BEAMS,6500,173018.535,164626.947,28.3,HFET
306459:6371,506:506,11/10/17 01:16:22,STABLE BEAMS,6500,172868.827,169380.657,28.3,HFET
306459:6371,507:507,11/10/17 01:16:45,STABLE BEAMS,6500,172790.807,169432.443,28.3,HFET
306459:6371,508:508,11/10/17 01:17:09,STABLE BEAMS,6500,172713.225,169339.746,28.2,HFET
306459:6371,509:509,11/10/17 01:17:32,STABLE BEAMS,6500,172650.091,169293.436,28.2,HFET
306459:6371,510:510,11/10/17 01:17:55,STABLE BEAMS,6500,172584.341,169219.660,28.2,HFET
306459:6371,511:511,11/10/17 01:18:19,STABLE BEAMS,6500,172488.146,168877.576,28.2,HFET
306459:6371,512:512,11/10/17 01:18:42,STABLE BEAMS,6500,172426.966,169049.805,28.2,HFET
306459:6371,514:514,11/10/17 01:19:28,STABLE BEAMS,6500,172281.612,168929.857,28.2,HFET
306459:6371,515:515,11/10/17 01:19:52,STABLE BEAMS,6500,172186.997,168829.047,28.2,HFET
306459:6371,516:516,11/10/17 01:20:15,STABLE BEAMS,6500,172094.073,168721.382,28.1,HFET
306459:6371,517:517,11/10/17 01:20:38,STABLE BEAMS,6500,172003.491,168611.895,28.1,HFET
306459:6371,518:518,11/10/17 01:21:02,STABLE BEAMS,6500,171755.485,168378.977,28.1,HFET
306459:6371,519:519,11/10/17 01:21:25,STABLE BEAMS,6500,171951.604,168588.692,28.1,HFET
306459:6371,520:520,11/10/17 01:21:48,STABLE BEAMS,6500,171823.044,168447.845,28.1,HFET
306459:6371,521:521,11/10/17 01:22:12,STABLE BEAMS,6500,171823.857,168501.262,28.1,HFET
306459:6371,522:522,11/10/17 01:22:35,STABLE BEAMS,6500,171603.757,168271.107,28.1,HFET
306459:6371,523:523,11/10/17 01:22:58,STABLE BEAMS,6500,171532.795,168177.392,28.1,HFET
306459:6371,524:524,11/10/17 01:23:21,STABLE BEAMS,6500,171469.144,165736.290,28.0,HFET
306459:6371,525:525,11/10/17 01:23:45,STABLE BEAMS,6500,171448.665,168106.649,28.0,HFET
306459:6371,526:526,11/10/17 01:24:08,STABLE BEAMS,6500,171327.923,167980.245,28.0,HFET
306459:6371,527:527,11/10/17 01:24:31,STABLE BEAMS,6500,171295.804,167921.810,28.0,HFET
306459:6371,528:528,11/10/17 01:24:55,STABLE BEAMS,6500,171222.941,167885.929,28.0,HFET
306459:6371,529:529,11/10/17 01:25:18,STABLE BEAMS,6500,171118.662,167788.836,28.0,HFET
306459:6371,530:530,11/10/17 01:25:41,STABLE BEAMS,6500,171116.296,167780.875,28.0,HFET
306459:6371,531:531,11/10/17 01:26:05,STABLE BEAMS,6500,171002.893,167673.072,28.0,HFET
306459:6371,532:532,11/10/17 01:26:28,STABLE BEAMS,6500,170932.937,167593.149,28.0,HFET
306459:6371,533:533,11/10/17 01:26:51,STABLE BEAMS,6500,170818.848,167486.829,27.9,HFET
306459:6371,534:534,11/10/17 01:27:15,STABLE BEAMS,6500,170735.776,167405.209,27.9,HFET
306459:6371,535:535,11/10/17 01:27:38,STABLE BEAMS,6500,170631.440,167299.455,27.9,HFET
306459:6371,536:536,11/10/17 01:28:01,STABLE BEAMS,6500,170521.110,167192.221,27.9,HFET
306459:6371,537:537,11/10/17 01:28:25,STABLE BEAMS,6500,170448.441,167133.839,27.9,HFET
306459:6371,538:538,11/10/17 01:28:48,STABLE BEAMS,6500,170354.559,164664.669,27.9,HFET
306459:6371,539:539,11/10/17 01:29:11,STABLE BEAMS,6500,170260.290,166950.935,27.8,HFET
306459:6371,540:540,11/10/17 01:29:34,STABLE BEAMS,6500,170192.817,166896.016,27.8,HFET
306459:6371,541:541,11/10/17 01:29:58,STABLE BEAMS,6500,170098.024,166820.990,27.8,HFET
306459:6371,542:542,11/10/17 01:30:21,STABLE BEAMS,6500,170025.985,166723.627,27.8,HFET
306459:6371,543:543,11/10/17 01:30:44,STABLE BEAMS,6500,169911.932,164273.937,27.8,HFET
306459:6371,544:544,11/10/17 01:31:08,STABLE BEAMS,6500,169784.966,166500.632,27.8,HFET
306459:6371,545:545,11/10/17 01:31:31,STABLE BEAMS,6500,169746.332,164096.997,27.8,HFET
306459:6371,546:546,11/10/17 01:31:54,STABLE BEAMS,6500,169679.276,166403.948,27.8,HFET
306459:6371,547:547,11/10/17 01:32:18,STABLE BEAMS,6500,169599.344,166342.424,27.7,HFET
306459:6371,548:548,11/10/17 01:32:41,STABLE BEAMS,6500,169493.756,166257.789,27.7,HFET
306459:6371,549:549,11/10/17 01:33:04,STABLE BEAMS,6500,169347.561,166119.808,27.7,HFET
306459:6371,550:550,11/10/17 01:33:28,STABLE BEAMS,6500,169221.328,165995.666,27.7,HFET
306459:6371,551:551,11/10/17 01:33:51,STABLE BEAMS,6500,169054.100,165833.950,27.6,HFET
306459:6371,552:552,11/10/17 01:34:14,STABLE BEAMS,6500,169307.114,166068.978,27.7,HFET
306459:6371,553:553,11/10/17 01:34:38,STABLE BEAMS,6500,169240.700,163630.368,27.7,HFET
306459:6371,554:554,11/10/17 01:35:01,STABLE BEAMS,6500,169055.677,165825.162,27.6,HFET
306459:6371,555:555,11/10/17 01:35:24,STABLE BEAMS,6500,168946.880,165730.968,27.6,HFET
306459:6371,556:556,11/10/17 01:35:47,STABLE BEAMS,6500,168852.087,165639.441,27.6,HFET
306459:6371,557:557,11/10/17 01:36:11,STABLE BEAMS,6500,168902.268,165446.531,27.6,HFET
306459:6371,558:558,11/10/17 01:36:34,STABLE BEAMS,6500,168726.675,165509.299,27.6,HFET
306459:6371,559:559,11/10/17 01:36:57,STABLE BEAMS,6500,168622.224,163464.936,27.6,HFET
306459:6371,560:560,11/10/17 01:37:21,STABLE BEAMS,6500,168577.601,165361.470,27.6,HFET
